experiment_id,cortex_region,division,projection_strength_ipsi,projection_density_ipsi,projection_strength_contra,projection_density_contra,injection_volume
623855077,VISp,CPl,12.578184,6.73E-05,26.9291,0.000187249,0.043105604
258916270,ORBm,CPp,480.00342,0.002007013,24.831705,0.000186558,0.210965384
518222748,MOs,CPl,26137.564,0.045701161,11.348738,9.439339369232289e-05,0.01696813
584896065,AUDpo,CPl,131.00891,0.000678587,157.5398,0.000688349,0.001366927
496252297,VISp,CPl,3.472528,9.24E-05,1.1188793,4.4045125884121347e-05,0.010524313
552544756,VISpor,CPl,487.70624,0.004223489,42.01363,0.000388028,0.252203431
297654263,SSp-bfd,CPl,121474.74,0.135464513,14637.077,0.043209268,0.085576236
158017916,SSp-n,CPp,3153.5781,0.004827207,46.077587,0.000130675,0.58261051
292173552,SSp-ul,CPp,36.605026,7.11E-05,0,0,0.036897118
179641666,MOp,CPp,8.3168955,4.33E-05,0.044377346,2.3828951176400728e-06,0.153854875
168163498,SSs,CPl,1015988.7,0.352868487,252205.78,0.23180165703451777,0.305907039
272821309,VISp,CPl,11.5829315,7.53E-05,2.4836576,2.93634172560809e-05,0.125423948
277907462,SSp-tr,CPp,9484.148,0.008821939,0.14887749,7.302420521800223e-06,0.138895194
112423392,ORBvl,CPp,2834.4329,0.009276457,1014.1077,0.004224104,0.115555681
184073678,VISrl,CPl,1875.6953,0.005278728,267.2142,0.001205361,0.049481807
627869431,VISp,CPl,70.15822,0.00029079,82.99389,0.000356204,0.022887915
263106036,PL,CPp,31527.465,0.034747761,15305.537,0.026547296432536973,0.391319398
584902900,SSp-ll,CPl,138317.25,0.160056913,32999.805,0.073899573,0.020135359
518605900,VISal,CPl,32580.46,0.069433874,2128.5654,0.008015521,0.212703434
552757477,MOs,CPl,29377.568,0.018559678,282.6395,0.00093348,0.041277414
496554237,ORBm,CPl,92305.19,0.117954538,38632.184,0.063568647,0.287503952
297668898,SSp-bfd,CPl,4411.69,0.00929529,498.4307,0.002181195,0.093131703
158018630,ACAd,CPp,16.360018,7.15E-05,0,0,0.238910528
292174264,VISli,CPp,302.29904,0.000898275,0,0,0.007206663
168164230,RSPagl,CPl,58.64686,0.00012637,2.3921583,3.620463227124111e-05,0.104929355
180073473,AUDpo,CPp,10664.153,0.0210651,3.2969294,2.9978357931600916e-05,0.088309819
277908168,ACAd,CPp,3.4798188,2.03E-05,0,0,0.065703992
184074388,VISp,CPl,182.06612,0.001008733,294.29315,0.001283304,0.044280795
112458114,ACAd,CPp,1898.722,0.006997333,210.96869,0.001090367,0.123027906
272822110,MOs,CPl,24714.951,0.054253295,90613,0.11124407495050688,0.24332961
263242463,MOs,CPp,4651.875,0.006059164,3780.1804,0.005238449,0.236933267
636803957,VISpm,CPl,1149.2349,0.003745834,17.814188,0.000171568,0.02356249
584903636,MOp,CPl,1343309.5,0.358781756,823053.94,0.34972975279000507,0.337165198
518606617,VISrl,CPl,124074.01,0.139723361,21834.896,0.050524909517244664,0.178945256
552758186,MOs,CPl,24932.36,0.019669339,353.0341,0.001039942,0.063231124
158139151,SSp-un,CPp,20.214005,7.11E-05,0,0,0.414543724
292174974,MOs,CPp,147.42708,0.000259044,0,0,0.095908288
496576666,ACAd,CPl,86015.47,0.110482471,30240.074,0.058958898,0.226570414
297669605,MOs,CPl,261448.17,0.288046822,229876.62,0.27275847397859315,0.129983868
180403712,ECT,CPp,18916.666,0.023572444,3696.5215,0.009487228,0.047914748
168164972,ORBl,CPl,69607.74,0.068945227,566.7508,0.002228391,0.262893036
112595376,RSPv,CPp,1983.1208,0.003650442,3.208065,7.686758444000235e-06,0.089164359
277956496,ORBm,CPp,40.170242,0.000219764,0,0,0.13142485
272827141,AIp,CPl,44797.152,0.05683251,146.89912,0.000774902,0.104109781
184075100,VISpor,CPl,184.86653,0.00083801,28.33889,0.000103618,0.046008687
263780729,VISp,CPp,986.99884,0.001815305,0,0,0.22368353
638313933,VISp,CPl,212.91205,0.000590727,6.2764072,6.011045103208184e-05,0.103666977
585025284,MOs,CPl,628453,0.355836575,376625.16,0.322347213,0.170949358
518619451,VISam,CPl,2329.431,0.021506705,14009.539,0.065019292,0.048282444
158255941,VISp,CPp,831.5317,0.002381281,0,0,0.047425498
292208876,TEa,CPp,12360.074,0.021086239,112.462585,0.000465971,0.06518125
500836840,VISp,CPl,27.397781,0.000334758,263.80554,0.002875078,0.375217578
554333581,RSPagl,CPl,63.042404,0.000194552,21.375563,0.000115686,0.007480455
297670312,VISam,CPl,6305.3325,0.018117459,674.3493,0.00245346,0.080479614
180404418,GU,CPp,0.000528743,4.61E-07,3.2967703,2.5750640787400787e-05,0.007727081
168165712,VISa,CPl,1487.3752,0.005168423,5.473288,5.2116222250321595e-05,0.015327211
112596790,AId,CPp,25751.664,0.019266553,9931.522,0.011493779298560231,0.397894034
277957202,MOs,CPp,111.92548,0.000457362,44.218372,0.000185174,0.152980617
272916202,VISpl,CPl,0,0,4.55704,2.8671608996120877e-05,0.03133389
184159706,AUDp,CPl,728.5761,0.002933421,6.4035473,2.8210403489480864e-05,0.238108954
263781454,MOs,CPp,312.84827,0.000607792,0.13731866,2.3828951176400728e-06,0.2685053
639813139,MOs,CPl,3989.843,0.012936584,3458.158,0.010023994216482948,0.029839287
585910380,VISp,CPl,0.40744287,8.84E-06,3.0484104,4.596681549512141e-05,0.067760062
292209592,AId,CPp,0.010274299,4.61E-07,0,0,0.025760692
158435116,ORBvl,CPp,140.94508,0.000714715,36.72033,0.000186481,0.10982761
518741580,VISrl,CPl,55344.055,0.172692637,18500.78,0.11451279211123354,0.046373732
500837552,VISp,CPl,1.0690302,2.80E-05,35.543423,0.000505174,0.160751497
554334685,VISpor,CPl,583.3251,0.002277202,10394.391,0.027535582965682082,0.056235237
180436360,VISC,CPp,75287.97,0.038341013,13306.845,0.013853921611206063,1.135289859
297671018,SSp-bfd,CPl,12948.191,0.025719586,1512.6323,0.005392645,0.130375015
170721670,ORBl,CPl,807055.5,0.392755153,495296.44,0.37067486280097023,0.231912453
277957908,MOp,CPp,150.85312,0.000429613,0.24683286,5.918804001880181e-06,0.238847932
112791318,SSp-ll,CPp,22199.184,0.015263904,2431.4602,0.006535282,0.428606489
264076854,AId,CPp,1533.1304,0.003169327,70.32755,0.000278722,0.473262698
272916915,RSPd,CPl,88.757904,0.000739851,61.67734,0.000496872,0.101554176
184167484,VISam,CPl,1292.5638,0.003814093,134.18243,0.000479961,0.127034783
292210312,MOs,CPp,0.92800087,1.07E-05,0.65378404,8.609169457280263e-06,0.11009077
642460814,AUDpo,CPl,14.312584,0.000255431,32.818916,0.000405938,0.009256768
585911240,ACAv,CPl,1722.58,0.004497061,152.73767,0.000612481,0.132603596
159097209,RSPv,CPp,0,0,7.586241,4.327645003972133e-05,0.165227255
518742338,VISam,CPl,2957.48,0.012498977,39597.785,0.075715877,0.203621323
501004474,VISp,CPl,49.32595,0.000599337,874.051,0.008316765,0.210919344
180601025,SSp-un,CPp,761.52124,0.002320248,21.047953,0.000109921,0.048610372
554420321,VISli,CPl,10215.838,0.024923546,611.2958,0.002315867,0.023331612
297710633,SSp-bfd,CPl,15789.39,0.031344372,1388.6127,0.004196432,0.062929181
171275617,ACAd,CPl,4523.0723,0.016182702,2142.4688,0.007285202,0.095042889
278069982,ACAd,CPp,0.000689735,1.54E-07,0,0,0.052499698
112882565,SSp-bfd,CPp,31446.072,0.020671846,3391.4963,0.00861063,0.174916613
264249312,RSPagl,CPp,1354.2521,0.004370998,5.961314,1.2990621770360397e-05,0.01960679
272928602,SSp-m,CPl,57562.906,0.085251224,6011.5547,0.009730591,0.163749768
184168899,AId,CPl,217134.6,0.228641861,107244.18,0.17119348839318693,0.16103948
292318449,SSp-m,CPp,316.279,0.000400326,0.7950535,1.1530137666000352e-05,0.04924967
585931259,VISp,CPl,5.069342,4.44E-05,29.474203,0.000174874,0.0199
642809043,AUDpo,CPl,1611.2792,0.013298707,120.23254,0.002111476,0.073058098
159223769,SSp-bfd,CPp,0,0,0,0,0.098122539
519186737,VISpm,CPl,940.4838,0.003399392,77.85238,0.00055483,0.044143581
501115762,VISp,CPl,2.2574327,6.37E-05,38.221016,0.000384569,0.194648717
180673746,ORBl,CPp,136.07312,0.000526005,3.2560816,2.2445334656480688e-05,0.139684006
297711339,MOp,CPl,121527.586,0.130721014,16.430977,9.093435239252279e-05,0.07671512
554641575,VISp,CPl,280.5506,0.000745462,347.0921,0.001122805,0.064048317
171276330,SSp-n,CPl,15129.985,0.026723323,45.285545,0.000317771,0.019121324
278171908,ORBl,CPp,827.9645,0.002034147,330.7031,0.000714177,0.15903536
112935169,SSp-ll,CPp,13050.056,0.014625749,1293.3967,0.005024142,0.22191024
264629246,SSp-ll,CPp,28.945784,0.000109767,0,0,0.016299137
272929308,VISrl,CPl,75982.24,0.0801702,2767.1646,0.007802675,0.106747323
184169615,MOs,CPl,490618.78,0.342756172,482551.6,0.34361662753466055,0.112641955
292373346,RSPv,CPp,5.0162,4.11E-05,1.834197,3.2899326140321006e-05,0.117355941
643483018,VISp,CPl,0,0,356.55695,0.001127494,0.352990865
585935640,ORBl,CPl,41569.11,0.05470274,17.228996,0.000124141,0.174086436
159319654,ACAv,CPp,0.06797115,1.54E-07,0,0,0.052571091
519486602,VISp,CPl,9.26408,0.00017987,2.0587575,7.748252511552237e-05,0.01365466
501116471,VISp,CPl,6.3573265,9.80E-05,12.805312,0.000229065,0.233435079
180709230,ORBl,CPp,2183.329,0.005410479,328.71014,0.001356021,0.797135528
297712045,VISrl,CPl,1933.8792,0.004425574,6.9729795,0.000117146,0.030625598
556922099,AUDpo,CPl,421.59622,0.001684707,352.80472,0.001019341,0.067044961
278173743,ACAv,CPp,0,0,0,0,0.050015795
174360333,SSs,CPl,283331.25,0.187010762,34900.586,0.061814759,0.223100685
264630019,VISli,CPp,3596.0994,0.007286278,0,0,0.032147121
112936582,SSp-m,CPp,422.79263,0.001013268,183.093,0.000677434,0.178009474
277616630,VISp,CPl,202.2392,0.000643843,152.69232,0.000697804,0.068120863
184213701,ACAv,CPl,743.51324,0.002235463,2894.3008,0.0078953,0.037047871
292374068,MOs,CPp,67.95647,0.000162037,4.228289,4.9502724379361515e-05,0.138959335
159322514,AId,CPp,1349.9818,0.003410615,1033.0868,0.002448002,0.0164148
586041882,VISa,CPl,18871.127,0.041885685,3.5256186,3.405233990692104e-05,0.074551187
643635656,RSPagl,CPl,87.65116,0.000865068,0.2355221,1.1068932159360339e-05,0.008494985
180709942,MOs,CPp,1830.2972,0.002876616,1976.1643,0.003083005,0.808988354
519487627,VISal,CPl,212.57288,0.001907008,82.911995,0.001055161,0.001155454
501117182,VISp,CPl,24.743303,0.000453596,51.312164,0.000940475,0.089482408
297713365,SSp-n,CPl,34707.152,0.040248482,0.21186012,6.303141924080193e-06,0.034241741
278174451,ORBl,CPp,281.3786,0.000495412,0,0,0.040264618
557200148,VISl,CPl,5.443752,8.99E-05,37.076782,0.000295325,0.044459636
174361746,VISC,CPl,297249.53,0.254161899,180880.22,0.19123002355607124,0.44995179
264708349,ORBl,CPp,811.4318,0.002935419,427.56573,0.00173836,0.163917505
112951804,SSp-bfd,CPp,60170.496,0.020988694,6829.9214,0.011158790365570702,0.412418496
277712166,VISp,CPl,14.732729,0.000108844,43.959873,0.000288253,0.038715358
249327301,SSp-n,CPl,690146.75,0.30385072,99888.086,0.146688948,0.143889274
292374777,PL,CPp,9.325281,7.09E-05,3.4419022,3.1515709620400966e-05,0.257910442
159330754,ACAd,CPp,13.88141,5.29E-05,0,0,0.274341318
586042591,RSPv,CPl,321.20184,0.00120636,1.2184502,1.6834000992360516e-05,0.05660676
643749624,SSp-bfd,CPl,624.02423,0.001782406,17.618107,9.708375914772297e-05,0.011302602
180717881,SSp-m,CPp,3568.9622,0.005774754,270.42755,0.0009693,0.989409568
297951732,SSp-ul,CPp,661.6368,0.001272543,2.9351025,2.8979079333880887e-05,0.322666666
278175580,VISa,CPp,737.71594,0.001568944,1.7194796,2.2829672578680698e-05,0.124431325
297714071,SSp-ll,CPl,150767.78,0.105336186,176.60939,0.000542378,0.077443172
519488493,VISp,CPl,3096.3684,0.062121153,1401.7495,0.036207553239449825,0.002337051
265288825,ACAv,CPp,808.27386,0.002910284,407.69977,0.001346028,0.097349094
112952510,MOs,CPp,8574.308,0.012034158,5789.6187,0.0107836,0.287809595
557341233,AUDpo,CPl,15.146001,0.000345597,5.6153197,0.000161576,0.02880014
175819113,SSp-bfd,CPl,92081.305,0.114266432,4415.011,0.01438646,0.135893944
277713580,VISp,CPl,7.649215,6.05E-05,3.2276337,2.8364138658360867e-05,0.052402585
249396394,RSPv,CPl,102.08154,0.000286947,34.52388,0.000134211,0.169900875
292476595,MOs,CPp,25.36775,9.30E-05,0,0,0.097453709
159511623,ILA,CPp,36.43234,0.000164573,9.407069,4.7657902352801456e-05,0.020648855
586052938,SSp-tr,CPl,38678.414,0.06468438,1.2827228,6.072539170760186e-06,0.063097187
644250774,SSp-bfd,CPl,1035.1357,0.004838661,9.756161,0.000189863,0.006723809
297985755,SSp-m,CPp,97.969696,0.000320922,0,0,0.180352203
180718587,SSp-ul,CPp,27995.104,0.014104356,6035.5083,0.009549798,0.998458182
278181912,MOs,CPp,33.91327,0.000140745,0,0,0.080757694
297854981,MOs,CPl,7423.372,0.022018873,1762.2614,0.007501508,0.01059176
520012330,VISa,CPl,180.78151,0.00119752,32.13156,0.000396176,0.005943544
307593747,VISp,CPp,2650.072,0.005853005,0,0,0.518530113
113887868,VISp,CPp,2014.7263,0.005381269,1.615283,2.113858572100065e-05,0.314177318
265289624,MOs,CPp,19.518597,0.000113149,202.64037,0.00061717,0.271851647
277714322,VISp,CPl,50.636265,0.000295633,21.06551,0.000131751,0.054924325
559878074,VISam,CPl,5326.809,0.040670331,328.92697,0.006174235,0.039310907
292477301,ORBm,CPp,53.25947,0.000173874,24.743883,0.000157348,0.065109208
249402048,GU,CPl,233506.48,0.192135985,25435.797,0.043960417806068464,0.32121215
159602992,SSp-bfd,CPp,7746.7905,0.010320626,6.112238,2.651931663180081e-05,0.093784961
586054033,VISp,CPl,298.17233,0.000834782,513.89355,0.001397376,0.0410332
646214807,VISpor,CPl,2148.6108,0.006124579,14777.155,0.034031432,0.057896626
297987980,MOs,CPp,44.31913,0.000210848,59.981422,0.000233677,0.224016867
180719293,MOs,CPp,1828.4279,0.003303769,1546.7069,0.003320526,1.047048542
278257366,SSp-ll,CPp,2445.0686,0.003076087,12.543776,9.116495514584279e-05,0.058333236
297855879,SSs,CPl,28812.203,0.049345915,59.48882,0.000351131,0.554496779
307766627,ORBl,CPp,17.716003,5.46E-05,0.027783327,1.6910868576800517e-06,0.149506134
265291552,ACAv,CPp,1256.661,0.002910822,494.17822,0.001156012,0.035096417
520018181,RSPd,CPl,44.729805,0.000539303,70.316605,0.000739774,0.007265272
114290938,SSp-m,CPp,839.70935,0.002046753,101.721085,0.000504559,0.368921627
502140653,VISp,CPp,93.20794,0.000509248,861.6363,0.003559046,0.031648693
292620251,SSp-ll,CPp,2164.5115,0.004562168,55.031178,0.00038626,0.17444637
560724955,VISam,CPl,86.640564,0.000301705,10.481743,7.348541072464225e-05,0.000696214
277800995,MOs,CPl,10101.239,0.020804442,349.52466,0.00078036,0.295936186
159753308,VISam,CPp,2925.6606,0.007112865,73.09098,0.000315465,0.124456913
587344810,VISl,CPl,1065.7861,0.004074904,38.79971,0.000184559,0.274146964
298000163,MOs,CPp,74.126305,0.000323613,46.984142,0.000183637,0.114944004
646216224,VISpor,CPl,0.002155192,1.54E-07,0,0,0.016655886
180720175,MOp,CPp,38757.81,0.022925603,18722.092,0.01834368,1.015067536
278258073,MOs,CPp,9.064391,2.89E-05,16.235107,0.000111151,0.132855699
297858011,AIp,CPl,7313.5894,0.010780448,2.6718965,2.5058832527440768e-05,0.024479895
308879859,VISp,CPp,15.992586,7.15E-05,0,0,0.112494572
114292355,SSp-ll,CPp,15804.158,0.014493306,2651.0217,0.006148023,0.377120229
265292679,MOs,CPp,914.4099,0.002662924,891.1561,0.002729875,0.114004997
292791310,VISli,CPp,2504.363,0.004874174,0.023177354,2.5366302865200778e-06,0.023624311
520019334,VISp,CPl,128.57347,0.000692654,19.838428,0.000155503,0.019250635
502180994,VISpm,CPp,1254.3875,0.006540278,49.876846,0.000376267,0.00848659
560725737,VISp,CPl,170.07973,0.000850079,170.54274,0.000746154,0.237739062
159832064,RSPv,CPp,12.043645,4.35E-05,0,0,0.157201251
277801701,SSp-bfd,CPl,10154.792,0.01687328,481.7246,0.001611375,0.340256431
587345518,AUDpo,CPl,1223.438,0.008856606,57.17022,0.000611251,0.414953521
298000880,RSPv,CPp,0,0,0,0,0.076824366
646525156,RSPagl,CPl,44415.566,0.067982845,2635.7783,0.008356121,0.163840565
180917660,VISC,CPp,85241.305,0.033365297,26959.219,0.013904884819689786,1.29880137
278258780,MOs,CPp,10.570169,3.11E-05,0.088021755,3.074703377600094e-06,0.070099469
309003780,VISp,CPp,8653.924,0.010309327,12.337289,4.473693414408137e-05,0.314058816
297892130,MOs,CPl,103086.125,0.14480992,48374.707,0.099758444,0.048803833
265712971,ACAv,CPp,5003.7715,0.010623485,793.2272,0.002413181,0.126259182
114428632,ACAd,CPp,2604.0378,0.008011217,469.58185,0.001626441,0.247224228
292792016,SSp-ul,CPp,9.188165,7.30E-05,0.07255157,5.5344660796801696e-06,0.014031699
503017948,VISp,CPp,0,0,313.56937,0.001648733,0.033106664
159887627,ORBl,CPp,74.936646,0.000289483,1.6232358,3.074703377600094e-06,0.090805359
520341802,VISl,CPl,40.70616,0.000328378,31.061691,0.000274725,0.014853805
277849965,VISl,CPl,51.9697,0.000264655,40.172127,0.000220379,0.029914848
560736273,SSp-bfd,CPl,3913.5771,0.020450544,50.949585,0.00060833,0.178980301
587659400,MOs,CPl,87167.35,0.170214042,9692.299,0.032004972,0.187510966
298106713,SSp-ul,CPp,75.18025,0.000266346,0.78279364,2.2445334656480688e-05,0.176789609
646525997,RSPagl,CPl,11582.615,0.045814233,73.764786,0.001174767,0.308088558
181598954,MOs,CPp,6518.996,0.007080273,4422.8213,0.00646318,0.391166216
278317945,SSp-m,CPp,12.797348,7.16E-05,1.9949049,1.5757854810200483e-05,0.146688164
309113907,VISp,CPp,8971.277,0.011803248,0,0,0.786978808
297892843,ORBvl,CPl,423.45923,0.001284534,19.45827,8.970447104148275e-05,0.023933981
292792724,VISrl,CPp,297.95532,0.000616017,0.062031988,3.5359088842401084e-06,0.042060449
265713683,ORBl,CPp,15.806851,7.22E-05,3.1001859,3.1515709620400966e-05,0.126643724
114475228,ACAv,CPp,41.598717,0.000268652,0,0,0.177611476
159888336,SSp-bfd,CPp,987.0768,0.002280738,0.046840608,1.3836165199200424e-06,0.0799521
503018656,VISl,CPp,16587.172,0.016161179,101.086655,0.000864453,0.051231543
522409371,VISp,CPp,0.9142217,6.30E-06,235.18895,0.000580888,0.044148902
520728084,SSs,CPl,32607.053,0.05221346,0.23061697,5.22699574192016e-06,0.036157813
560736987,VISal,CPl,372.21054,0.00508187,121.10399,0.002334238,0.000233143
298178204,VISpor,CPp,266195.75,0.039920719,41634.395,0.034364499,0.181428576
590548119,VISam,CPl,7754.0625,0.043488297,1089.7275,0.010683979296484807,0.121597195
646527844,VISp,CPl,3723.0923,0.020340162,41.80947,0.000740312,0.029168041
181599674,SSp-n,CPp,3498.3892,0.005999207,504.08716,0.001734825,0.271695808
278433737,PL,CPp,1792.3857,0.004615975,67.70595,0.000309161,0.260149548
309427991,SSp-m,CPp,51.55341,0.000203084,0,0,0.064993037
292793967,VISp,CPp,230.75934,0.000708873,4.766836,2.5289435280760774e-05,0.035814664
114752488,AUDd,CPp,3282.6067,0.006855743,255.52614,0.000840163,0.018733526
297945448,SSs,CPl,96629.03,0.105673097,7.368964,8.778278143048268e-05,0.142636883
265929196,MOs,CPp,0.64743096,9.22E-06,0.6330779,7.456155690680228e-06,0.034477679
161458737,ACAv,CPp,917.44275,0.003388861,83.11546,0.00039387,0.392026578
503058936,VISp,CPp,141.50389,0.000869526,1159.254,0.003554818,0.032441352
522635991,VISrl,CPp,8448.935,0.009578316,989.5521,0.002343308,0.040053504
520750912,VISl,CPl,14803.034,0.027321353,945.3907,0.002448156,0.054751517
562061175,VISp,CPl,255.75613,0.001054085,1583.6068,0.005453525,0.070026351
298179622,SSs,CPp,64470.133,0.020648939,4622.0195,0.008740075,0.160793627
590983389,VISpor,CPl,3137.5881,0.020583141,515.0819,0.003294237,0.03062795
278502708,ACAv,CPp,6.112857,6.07E-05,7.27558,8.555362148172262e-05,0.015133028
181600380,AUDp,CPp,13622.706,0.017874327,38.254135,0.000100235,0.056529997
647806688,SSp-bfd,CPl,142103.22,0.130716479,13712.472,0.032360561,0.112384803
309428697,SSp-ul,CPp,278.33377,0.000582887,0.028504461,1.6142192732400494e-06,0.091676089
293431869,ACAd,CPp,0.13447559,1.69E-06,0,0,0.001884606
116903230,AUDp,CPp,44373.445,0.033821276,126.64673,0.000588114,0.098312404
297946154,VISpm,CPl,173.12395,0.000505328,17.768854,9.677628880996296e-05,0.071164454
266172624,SSp-bfd,CPp,5596.382,0.004982787,1013.43536,0.002170971,0.262912068
161463521,PL,CPp,1673.8678,0.005856234,627.50104,0.002965475,0.072934971
503069254,VISp,CPp,2.717543,3.08E-05,636.6734,0.002012855,0.07109877
522636747,VISp,CPp,0.914974,1.18E-05,1919.2085,0.002773536,0.027628907
562520963,VISl,CPl,2022.5566,0.005896436,130.12366,0.00051532,0.071651206
520985971,VISp,CPl,357.58737,0.001113658,79.4581,0.000335988,0.033481996
298182842,SSp-tr,CPp,11603.437,0.014640661,2735.5164,0.006421672,0.078409594
590987294,VISpm,CPl,2041.3843,0.016384864,299.8187,0.002963553,0.117373052
281459203,SSp-tr,CPp,243.17299,0.000773288,0.69001997,3.7665116375601154e-06,0.009420511
181818339,SSp-n,CPp,1259.4136,0.002664307,88.23028,0.000232755,0.065158431
309514434,SSp-n,CPp,3.7820091,2.56E-05,0,0,0.013782121
648048130,VISpor,CPl,4164.3086,0.013188325,454.71375,0.001499687,0.017703559
293432575,ACAd,CPp,399.71652,0.00114502,6.478962,3.120823928264095e-05,0.022780227
116903968,VISl,CPp,22464.475,0.020485672,5.288256,3.58202943490411e-05,0.168873482
266175461,SSs,CPp,822.62573,0.00155334,2.7522593,1.8986293356680582e-05,0.05197772
